,feature,class
1081,"[-3.7103210e+02  2.8280300e+01 -1.6907997e+01  5.6983715e+01
 -4.5102825e+00  1.1640492e+01  8.7188635e+00 -1.7923192e+00
  6.4177189e+00 -2.8909132e-01 -5.8617644e+00 -4.1013913e+00
  6.5025949e-01 -2.0511172e+00  2.4416719e-01 -2.8726039e+00
 -1.7727174e-01  2.6406720e-01 -1.7365223e-01  1.2362096e+00
 -1.1280682e+00  1.6321745e+00 -2.6208620e+00  5.4860127e-01
 -2.9059305e+00 -3.9132845e+00 -2.0718329e+00 -3.6139522e+00
 -1.2142920e+00 -2.4830608e+00 -1.6349996e+00 -2.3858581e+00
 -7.5178075e-01  7.7989541e-02 -8.0901325e-02  1.6572858e-01
 -1.3037367e+00  1.7492996e+00 -1.7653158e+00 -7.0532298e-01]",nightingaleBird
1082,"[-3.6022577e+02  2.6832430e+01 -2.6681498e+01  6.4755829e+01
 -7.2929802e+00  7.9153137e+00  1.1826113e+01  6.1682162e+00
  4.4860697e+00  3.0990283e+00 -5.2887177e+00 -2.5519297e+00
  8.4483528e-01 -5.0470243e+00 -4.7437816e+00 -1.3326348e+00
 -3.5719762e+00 -9.0800774e-01 -5.0665617e+00 -2.0911334e+00
 -2.6181924e+00 -1.2236238e+00 -2.3489163e+00 -2.3295958e+00
 -1.8374563e+00  2.7221751e-03 -4.1176915e+00 -1.1985488e+00
 -1.3496577e+00 -2.7595122e+00 -1.6484243e-01 -1.9080673e+00
 -4.3719339e+00 -2.1762371e-01 -2.4243739e+00 -3.0266711e-01
 -3.5813756e+00  1.8591537e-01 -4.6217024e-01 -9.4828582e-01]",nightingaleBird
1083,"[-3.09352509e+02  7.02103996e+00 -4.64615173e+01  6.42805557e+01
 -1.35739403e+01  2.99978313e+01  5.11662960e+00 -5.95918894e+00
  5.45080566e+00 -1.47402036e+00  1.42082272e+01 -1.54851952e+01
  4.86833304e-01 -8.17618084e+00 -3.96771836e+00  1.96599495e+00
 -7.30761647e-01 -4.22647667e+00 -5.10996771e+00 -1.54473317e+00
 -2.06180155e-01  1.93781018e-01 -1.15064907e+00 -4.73239565e+00
 -8.61390650e-01 -1.81677735e+00  8.79372507e-02 -2.99411821e+00
 -1.19900489e+00 -4.89282179e+00  1.16507542e+00  6.41920328e-01
 -3.48773646e+00 -4.65541899e-01 -2.76973462e+00 -9.47272241e-01
 -2.31094718e+00  1.00753926e-01 -1.37463772e+00 -3.94590795e-01]",nightingaleBird
1084,"[-3.4349030e+02  1.0535017e+01 -1.7204784e+01  6.9672173e+01
 -1.5862325e+01  1.0015584e+01  1.0308705e+01  9.9161358e+00
  4.7754478e+00 -6.1604548e+00  2.4285228e+00 -3.4098229e-01
 -2.4822867e+00 -2.9831712e+00  4.4097844e-01 -3.8770075e+00
 -1.4594308e+00 -3.8824257e-01 -5.8572936e+00  4.3633625e-01
 -1.3589734e+00 -3.2533395e+00 -2.7373013e+00  9.3752205e-01
 -4.3945899e+00 -2.6421268e+00 -1.1133502e+00 -1.2719150e+00
 -3.2818692e+00 -1.4508804e+00 -1.6861852e-01 -1.9347488e+00
 -1.3094451e+00 -8.0863461e-02 -2.5386169e+00 -5.9383988e-01
 -2.0373998e+00 -7.5820136e-01 -3.5695890e-01 -5.1643217e-01]",nightingaleBird
1085,"[-3.5979037e+02  3.0972538e+01 -2.4729078e+01  5.1108059e+01
  8.1200492e-01  1.5475190e+01  3.1289525e+00  9.3222761e+00
  2.0002103e+00  3.8081417e+00  1.2569626e-01 -7.4683781e+00
 -1.7276429e+00 -4.3601785e+00  9.8983437e-01 -3.9225481e+00
 -3.0886106e+00 -2.6079605e+00 -3.5357387e+00  7.2206694e-01
 -4.3968177e+00 -1.0626912e+00 -2.8409481e+00  6.6371846e-01
 -2.6276593e+00 -1.6273719e+00 -2.3885884e+00 -9.0318009e-02
 -8.4816396e-01 -3.2605901e+00 -1.0428869e+00 -2.0105593e+00
 -2.4919286e+00 -1.6535041e+00 -2.9100482e+00 -2.0428264e+00
 -2.1233237e+00 -6.7852741e-01 -5.6366569e-01 -1.2061277e-01]",nightingaleBird
1086,"[-3.6547678e+02  3.5214901e+01 -2.1497324e+01  5.4673512e+01
 -8.1738377e+00  7.8251290e+00  1.5459981e+01  3.7152472e+00
 -1.8274279e-01  1.2132953e+01 -7.8332705e+00 -1.3624855e+00
  9.1948289e-01 -7.9416528e+00 -5.7291996e-01 -3.1376224e+00
 -6.5775341e-01 -2.1484103e+00 -4.2498035e+00  2.2848250e-01
 -2.6703424e+00 -1.7270373e+00 -1.5201975e+00 -5.2666169e-02
 -2.6341624e+00 -6.4690965e-01 -3.0317507e+00 -5.7435524e-01
 -3.2492297e+00 -7.6711619e-01 -2.3729379e+00 -2.5798161e+00
 -3.1595433e+00 -8.3466458e-01 -3.3613932e+00 -8.1237221e-01
 -3.2479997e+00 -1.2402105e+00 -1.7072138e+00 -6.6672081e-01]",nightingaleBird
1087,"[-3.2682956e+02 -3.1416743e+00 -2.3374205e+01  6.1845215e+01
 -5.3718691e+00  1.5276166e+01  6.7348690e+00  1.0104573e+01
  4.1049490e+00  6.0667200e+00 -1.1140660e+00 -4.0314503e+00
 -1.0832822e+00 -4.4503608e+00 -2.2308865e+00 -5.1380897e+00
 -5.3368282e-01  1.8030845e-01 -3.5100596e+00  1.1941246e-01
 -4.2766910e+00 -3.5082486e-01 -1.3351142e+00 -1.6053281e+00
 -4.8804650e-01  5.2346236e-01 -5.8932467e+00  3.9534017e-01
 -1.9313022e+00 -3.8183522e+00 -1.6189835e+00 -2.4857807e-01
 -2.3019638e+00 -1.8956198e+00 -1.8014586e+00  5.1151663e-01
 -3.1851792e+00 -1.4940827e-01 -3.1047481e-01 -6.3848203e-01]",nightingaleBird
1088,"[-3.0910828e+02 -3.5153520e+00 -3.1584631e+01  5.7772640e+01
  3.1558895e+00  1.6843056e+01 -2.1882169e+00  1.6005756e+01
 -1.0938960e+00  2.1365976e+00 -1.3630023e+00 -1.7717768e+00
 -1.7265865e+00 -7.7396703e+00 -1.0476506e+00 -2.7237780e+00
 -1.4530973e+00 -3.2971187e+00 -2.7207243e+00 -2.0200129e+00
 -7.2888380e-01  2.4569688e+00 -4.9168568e+00  5.6765968e-01
  4.9923375e-01 -2.5116687e+00 -4.0727839e+00 -3.6277664e-01
 -1.3436716e+00 -4.1154962e+00  2.1723967e+00 -3.1440182e+00
 -3.1197345e+00  1.3258070e-01 -2.1562886e+00 -6.1292124e-01
 -3.1630640e+00 -1.5078653e-01 -1.1626238e+00  3.5839936e-01]",nightingaleBird
1089,"[-3.1992319e+02  8.3586264e+00 -4.0449196e+01  5.8267704e+01
  4.1369872e+00  1.8122078e+01  5.2740912e+00  3.4865147e-01
  9.7784195e+00  7.2227195e-02  6.5682548e-01 -5.0013485e+00
 -4.0541358e+00 -1.1960585e+00 -3.0546799e+00 -2.4966447e+00
 -8.6838067e-01 -3.7952535e+00 -1.3868736e+00  6.2804514e-01
 -4.4964347e+00  1.9080093e+00 -1.5760942e+00  2.8975862e-01
 -2.0962739e+00 -1.7477242e+00 -3.0269344e+00 -1.5270312e+00
 -1.1826543e+00 -3.3644831e+00  1.8559465e+00 -2.8737843e+00
 -3.5427291e+00  3.3082709e-01 -2.1744421e+00  2.6348272e-01
 -3.1646860e+00 -2.9110970e-02  3.6630127e-01 -2.2783206e+00]",nightingaleBird
1090,"[-3.3992188e+02  1.2733517e+01 -2.2940746e+01  6.7486885e+01
 -9.4295511e+00  7.8002677e+00  8.6578150e+00  1.0297990e+01
  5.5216041e+00 -2.6230836e+00 -2.2367591e-01 -3.4418139e+00
 -8.3250201e-01 -5.4736700e+00 -2.6484220e+00 -2.7054522e+00
 -4.0293994e+00  4.8986581e-01 -2.4968662e+00 -2.9874058e+00
 -1.2875520e+00  5.2652806e-01 -3.7030513e+00 -2.7243907e+00
 -4.9516785e-01  4.8774782e-01 -4.8011260e+00 -1.2657356e+00
 -4.4128928e-01 -3.6394334e+00 -2.0485377e+00 -1.6837059e+00
 -3.0036383e+00 -1.8777460e+00 -3.7706294e+00  9.7268492e-01
 -4.8776073e+00 -8.5313308e-01 -1.1895368e+00 -1.0849675e+00]",nightingaleBird
1091,"[-3.1286832e+02  8.8985071e+00 -2.8535469e+01  3.8116093e+01
 -1.2519176e+01 -1.4928002e+01 -1.7625201e-01  1.4037725e+00
 -1.9291786e+01 -6.7617393e+00 -9.5755749e+00 -1.1242486e+01
 -1.2098316e+01  4.4601765e+00 -2.0690958e+00 -5.5405269e+00
 -1.1158257e+00 -2.0392962e+00 -1.1484490e+01  5.1170774e+00
  2.9323709e+00 -4.0165610e+00 -3.4351263e+00 -5.2083814e-01
 -3.4518108e+00 -2.1753806e-01  2.2987139e-01  1.4836439e+00
 -4.5178733e+00 -5.0108379e-01 -4.0793419e+00 -1.8498012e+00
 -1.8143848e-01 -1.1236984e+00 -1.2214799e+00 -4.0338558e-01
 -3.8105099e+00 -2.9454443e+00 -3.0776396e+00 -1.1862669e+00]",nightingaleBird
1092,"[-3.8505017e+02  4.5818050e+01 -1.8718925e+01  5.6606270e+01
 -1.1583956e+01  1.6759476e+01  5.0201764e+00  1.3436731e+00
  1.6569607e+01  2.4726584e+00 -1.0233197e+01 -2.7630117e+00
  5.0221338e+00  2.7581956e-02 -8.4015961e+00 -5.5274172e+00
  2.2818388e-02  7.2935371e+00 -1.3552916e+01 -5.8384953e+00
  5.3950477e+00  7.0925659e-01 -7.6792126e+00 -3.8313079e+00
  3.0751052e+00  6.1929429e-01 -7.8638182e+00 -5.0421911e-01
 -1.0784940e+00  2.0114432e-01 -4.3592401e+00 -4.1043944e+00
  8.0024861e-02 -1.3850668e-01 -4.8030033e+00 -2.0125601e+00
 -2.7528074e+00  1.4078208e+00 -1.1627717e+00 -3.3084302e+00]",nightingaleBird
1093,"[-3.4875446e+02  2.2595018e+01 -2.0527781e+01  6.4483612e+01
 -7.7479310e+00  1.1788221e+01  4.3093829e+00  1.0357375e+01
  6.5489001e+00 -2.2241685e+00 -5.6522460e+00 -1.3166764e+00
 -2.6916516e+00 -4.5177150e+00 -2.3699262e+00 -3.1740375e+00
 -2.4138885e+00  2.3126681e+00 -7.1067562e+00 -2.8402896e+00
  3.2907441e+00 -3.4320700e+00 -3.1888411e+00 -4.7400552e-01
 -1.6231980e+00 -1.2856838e+00 -3.1005602e+00  1.4253490e-01
 -6.9184691e-01 -9.0545732e-01  4.2827252e-02 -1.6604019e+00
 -2.5423462e+00 -2.9121995e-01 -1.9754268e+00 -1.0596076e+00
 -2.2932453e+00  3.2322255e-01 -1.5103470e+00 -1.0439256e+00]",nightingaleBird
1094,"[-3.4020911e+02  1.0824689e+01 -2.2979288e+01  6.2307709e+01
 -1.2512648e+01  1.7267467e+01  5.8691845e+00  1.2292134e+01
  8.7582636e-01 -8.3229482e-01  2.3300235e+00 -3.3081226e+00
 -1.8105950e+00 -3.0394983e+00 -2.1054885e+00 -3.4710460e+00
 -1.0240012e+00 -1.7939507e+00 -3.2112296e+00  1.2299542e+00
 -2.1276305e+00 -5.6240422e-01 -1.7095755e+00 -1.5126152e+00
 -1.2666209e+00  5.1700330e-01 -4.3417549e+00  1.4315516e+00
 -2.2650311e+00 -1.1771280e+00  1.5232199e-01 -3.1427064e+00
 -2.9976380e-01 -5.8338672e-01 -3.4995670e+00 -8.8998789e-01
 -2.1010897e+00 -7.1354532e-01 -1.2539688e+00 -1.2946369e-01]",nightingaleBird
1095,"[-3.2197729e+02  2.0285072e+01 -4.8713936e+01  6.2964546e+01
 -1.1451203e+00  1.5284526e+01  6.7499294e+00  1.0290636e+01
  5.4463491e-02 -3.3358750e-01  3.8805223e+00 -4.6427317e+00
 -5.1338968e+00 -4.1853695e+00 -1.8991662e+00 -4.4489112e+00
 -4.0825188e-01 -5.0397906e+00 -6.9392383e-01 -1.7175902e+00
 -2.8620322e+00  8.2023770e-02 -1.7689952e+00 -1.2810664e+00
 -8.9642036e-01 -1.5483553e+00 -4.8813205e+00  5.5727810e-01
 -1.9180533e+00 -2.2278271e+00 -2.4524643e+00 -9.1195959e-01
 -2.6080251e-01 -2.8624942e+00 -2.5755649e+00 -3.1004375e-01
 -1.8544044e+00 -1.3886586e+00 -2.5039916e+00  1.2446473e+00]",nightingaleBird
1096,"[-3.5535840e+02  3.0023037e+01 -2.2385099e+01  5.5556587e+01
 -8.2138653e+00  1.4920923e+01  5.9089284e+00  7.2086339e+00
  5.0643482e+00  6.0025454e+00 -7.2923923e+00 -9.4377464e-01
 -7.5019312e-01 -7.6667118e+00  2.9263785e-01 -1.3550947e+00
 -4.1385808e+00 -2.2090187e+00 -2.8134491e+00 -1.3896266e+00
 -3.2927408e+00 -1.3248724e+00 -1.5771531e+00 -2.2286747e+00
 -1.8033013e+00 -9.3950111e-01 -2.6848090e+00  5.1651692e-01
 -4.0336342e+00 -1.3204211e+00 -2.1100588e+00 -9.0443367e-01
 -2.2128177e+00 -1.1494105e+00 -1.6435828e+00 -7.6639485e-01
 -3.3754849e+00  1.2378057e-01 -6.8796510e-01 -9.3807787e-01]",nightingaleBird
1097,"[-3.7247440e+02  4.2534401e+01 -1.3648335e+01  5.6367317e+01
 -1.3202682e+01  1.0664843e+01  7.8852234e+00  1.1174406e+01
  6.6662455e-01 -4.5267120e-01 -7.0129561e-01  9.1475171e-01
 -7.7199092e+00 -3.5959742e+00  2.1675644e+00 -4.5923305e+00
 -6.1860657e+00  3.3671529e+00 -4.5199127e+00 -4.1609411e+00
  1.1730112e+00  1.2879766e+00 -5.0839715e+00 -1.2211233e+00
  1.2135394e+00 -2.6353197e+00 -4.6007061e+00  3.0558078e+00
 -1.9566915e+00 -4.7734804e+00 -6.2274224e-01 -8.8627613e-01
 -4.2490950e+00 -8.3127069e-01 -1.2539594e+00 -1.9690574e+00
 -4.4014931e+00  1.0736952e+00  4.3487672e-02 -3.2207220e+00]",nightingaleBird
1098,"[-3.4615607e+02  3.4102043e+01 -3.2403881e+01  6.1267643e+01
 -2.3283176e+00  8.2146692e+00  7.5403848e+00  8.0523396e+00
 -1.2889508e+00  6.6140513e+00 -2.4553442e+00 -4.4428988e+00
 -3.1825900e+00 -4.1675016e-01 -1.8641368e+00 -5.6176883e-01
 -2.3163922e+00 -3.6045322e-01 -1.6117104e+00 -1.1883107e+00
 -2.3062308e+00  4.4460070e-01 -1.7331755e+00  1.0632586e+00
 -3.3426623e+00 -2.0399539e-01 -2.2256155e+00 -9.2703545e-01
 -1.6893404e+00 -1.1919450e+00 -1.7235987e+00 -1.7562530e+00
 -1.2995696e+00 -6.1515117e-01 -2.1568639e+00 -2.1370923e-02
 -2.2677364e+00 -2.6832879e-01 -2.2055342e+00 -8.4581810e-01]",nightingaleBird
1099,"[-3.3762381e+02  2.7369337e+01 -2.7544416e+01  5.9885532e+01
 -7.6041617e+00  1.1200194e+01 -7.5691110e-01  1.2093254e+01
  4.5184212e+00 -2.8283212e+00  3.2101935e-01 -1.2991235e+00
 -4.7690587e+00 -5.1684332e-01 -3.2668858e+00 -6.6073298e-01
 -2.6113608e+00  2.1777945e+00 -1.3730409e+00 -3.2403796e+00
  6.7496514e-01 -1.7631119e-01 -3.9181547e+00 -4.1387102e-01
 -1.4267679e+00 -3.7167797e+00 -3.2223506e+00 -2.1331143e+00
 -3.2663326e+00 -1.3089797e+00 -1.9710051e+00 -1.4999304e+00
 -2.9447174e+00 -1.4792588e+00 -2.6731536e+00 -3.1811431e-01
 -2.5283968e+00 -5.9561092e-01 -1.9633822e+00 -4.7463918e-01]",nightingaleBird
1100,"[-3.1224075e+02  2.3143114e+01 -3.7376823e+01  6.5069290e+01
 -7.1113505e+00  1.0228392e+01 -9.2214823e-01  1.1740662e+01
  6.5807033e-01  4.5632920e+00  4.3575329e-01 -9.4701385e-01
 -2.0033407e+00 -2.6257229e+00  2.5320878e+00 -3.3742387e+00
 -1.4674071e+00 -5.1567507e-01 -6.1809106e+00  1.4633085e+00
 -3.1853673e+00  1.1562148e+00 -2.5756755e+00 -6.4477569e-01
  3.1685406e-01  6.9670761e-01 -4.2311292e+00 -3.5491772e+00
 -3.0333714e+00 -1.9170623e+00 -1.3219861e+00 -2.2197425e+00
 -3.1115026e+00  4.0566248e-01 -1.6749933e+00  1.4551918e-01
 -2.4362135e+00 -3.4469038e-01 -9.2897362e-01 -1.8469019e-01]",nightingaleBird
1101,"[-3.1232516e+02  2.5358660e+01 -2.2819803e+01  5.2564445e+01
 -2.2580704e+01  1.9143436e+01  1.6609774e+01 -1.2619245e+00
 -9.9321461e+00  4.8033500e+00  8.0768738e+00  1.4737855e+00
  6.3144237e-01 -5.6926675e+00  7.7529156e-01 -3.6017609e+00
  1.9151154e-01 -2.0626493e+00 -5.6963477e+00 -4.1433405e-02
 -3.5990901e+00 -9.7181094e-01  4.1750434e-01  4.1897893e-01
 -1.4764949e+00  5.3736526e-01 -3.2847607e+00 -1.9085207e+00
 -1.4335876e+00 -1.9949796e+00 -2.1067181e+00 -2.5662723e+00
 -2.4316473e+00 -2.3311627e+00 -1.4747701e+00 -1.9975362e+00
 -1.5649650e+00  4.1848642e-01 -2.7377839e+00 -9.9552184e-01]",nightingaleBird
1102,"[-4.5910135e+02  2.8573641e+01 -1.1914260e+01  4.8424290e+01
 -4.3872414e+00  1.1589844e+01  1.3891907e+01  1.9326715e+00
  4.1464319e+00  4.2457142e+00  1.0482138e+00  1.3317163e+00
 -2.6887639e+00  1.3544518e+00 -2.7325954e+00 -3.5480726e+00
 -1.3958664e+00 -2.9215372e+00  6.8204105e-01 -3.8620648e+00
  6.4350468e-01  8.1306279e-02 -2.2777209e+00  7.7365202e-01
 -2.7712384e-01 -1.1551743e+00 -1.9578291e+00  9.5082694e-01
 -1.1761317e+00 -1.2070177e+00 -3.3400805e+00  7.6088721e-01
 -1.0516235e+00 -3.5343249e+00  1.1448968e-01 -1.1809325e+00
 -2.0408537e+00 -1.0989363e+00  3.2085273e-01 -1.4490007e+00]",nightingaleBird
1103,"[-3.1418512e+02  2.8883545e+01 -2.8946089e+01  5.9365871e+01
 -1.3739355e+01  1.7795326e+01  7.0814848e+00 -3.9175565e+00
  1.0529055e+01  6.3385901e+00 -1.4189817e+01  7.1558385e+00
 -1.9614930e+00 -7.7083187e+00 -9.8334926e-01 -4.3348029e-01
 -3.7493989e+00 -3.2613814e+00 -4.7181139e+00  5.4361701e-01
 -3.1730661e+00 -3.5283809e+00 -1.7725115e+00  2.1717776e-01
 -3.0326006e+00 -9.7180700e-01 -9.0242851e-01 -2.0395973e+00
 -2.7059422e+00 -1.8437818e+00 -1.4749193e+00 -3.6344852e+00
 -2.1865728e+00 -1.6991450e+00 -2.6610491e+00 -2.0624526e+00
 -2.3352704e+00  9.6460307e-01 -1.2356584e+00 -3.0586247e+00]",nightingaleBird
1104,"[-3.1814352e+02  4.2007622e+01 -1.4558653e+01  4.5760353e+01
 -6.7306280e+00  8.3750992e+00  1.2065552e+00  1.3663603e+01
 -4.0941205e+00  4.6222568e+00 -2.5494695e-01  1.8068357e+00
 -4.6776018e+00 -2.2362506e+00 -3.9311543e-01  3.3672348e-01
 -4.1852670e+00 -1.3536081e+00 -3.4476485e+00 -1.8005072e+00
 -3.0165427e+00 -1.7577249e-01 -2.3209641e+00 -1.4862601e+00
 -6.1791968e-01 -3.4081885e-01 -8.4145242e-01 -3.2675856e-01
 -2.5367162e+00 -1.9051993e+00 -2.7023876e+00 -2.6792719e+00
 -1.1656451e+00 -2.3228441e-01 -3.7080634e+00 -1.3233005e-01
 -3.7966936e+00  1.0864116e-03 -1.0780678e+00 -4.6642748e-01]",nightingaleBird
1105,"[-286.81976      12.644142    -29.98421      64.5429      -15.682059
   23.075203      0.99469614   -1.0091311    12.527187     -0.7959545
    4.0938196    -8.728487      0.7004362    -1.3069865    -4.1194634
    2.5044332    -2.9317396    -0.8869842    -4.825596      1.6605182
   -1.9048898    -0.84121674   -0.44372743   -2.5094604    -0.6078608
   -2.186021     -0.7922109    -0.720084     -2.898104     -0.5135567
   -1.3551399    -2.4019349    -0.6656521    -2.2125275    -1.8617717
   -0.78469884   -4.215063     -0.50732344   -1.3185629    -2.7121184 ]",nightingaleBird
1106,"[-3.5752371e+02  2.9372154e+01 -2.0817274e+01  5.7141167e+01
 -2.8881075e+00  1.1503082e+01 -1.4521620e-01  1.1131166e+01
  1.3284181e+01 -3.2135606e+00 -7.1139412e+00  1.0938714e+00
  6.0178428e+00 -6.0843987e+00 -8.4838924e+00  2.8988123e+00
 -2.2333216e-02 -2.3700993e+00 -7.0457854e+00  1.0163527e+00
  2.3602116e+00 -4.8400159e+00 -4.1500616e+00  3.7262585e+00
  5.5256218e-01 -3.9033723e+00 -2.2200532e+00  2.5000043e+00
 -9.4297630e-01 -3.5763659e+00 -2.9476697e+00  1.1344261e+00
 -6.8559843e-01 -3.0846448e+00 -1.7439377e+00 -1.8282926e-01
 -1.4548930e+00 -2.3181016e+00 -9.5955357e-02  1.1304262e-01]",nightingaleBird
1107,"[-4.6687863e+02  2.5237820e+01 -9.5487070e+00  4.9352386e+01
 -3.2658019e+00  1.2445016e+01  1.3979454e+01  1.0137651e+00
  5.9885263e+00  4.7623191e+00 -6.0557389e-01  5.7459605e-01
 -2.0288465e+00  3.8851047e-01 -2.4670227e+00 -3.7949123e+00
 -1.7573516e+00 -2.3661041e+00  3.3359161e-01 -3.3656569e+00
  5.4842353e-01 -4.6931648e-01 -9.2243713e-01 -5.2356690e-01
 -7.4191254e-01  7.7996716e-02 -2.2256174e+00 -4.4118527e-02
 -4.1876766e-01 -5.7280785e-01 -3.9324758e+00  6.2541038e-01
 -1.2677060e+00 -3.0447314e+00  2.6574796e-01 -1.4580519e+00
 -1.2604363e+00 -7.4842846e-01  2.8768322e-01 -1.0594053e+00]",nightingaleBird
1108,"[-3.5793988e+02 -5.2845697e+00 -1.8058794e+01  6.2726971e+01
 -6.4640851e+00  1.9113522e+01  5.0404539e+00  6.7913003e+00
  6.3945308e+00 -7.1991843e-01  3.2971799e+00 -9.3954635e-01
 -3.7616928e+00  3.9239105e-02 -1.2024955e+00 -2.4139719e+00
 -5.0969677e+00 -6.6154861e-01 -2.1621652e+00 -2.1216499e-02
 -1.9441704e+00 -4.7591159e-01 -1.7139839e+00  2.1539554e-01
 -1.3232640e+00 -6.2836039e-01 -2.9349616e+00  2.6761812e-01
 -6.1072463e-01 -4.0372715e+00 -9.5901996e-01 -4.6412706e+00
 -6.5388590e-01 -1.4575967e+00 -2.3502858e+00 -7.0779139e-01
 -2.5980253e+00  4.4504970e-01 -2.9159582e+00 -1.1753390e+00]",nightingaleBird
1109,"[-3.3077750e+02 -2.9762936e+01 -1.3636712e+01  8.5767998e+01
 -3.0563833e+01  9.8134136e+00  2.1051130e+01  6.4419925e-01
  1.1650460e+00  4.0637937e+00  1.1524613e+01 -1.3138947e+01
  1.5964434e-01  1.9314837e+00 -1.7946321e-01 -1.0356244e+01
 -3.5957047e-01 -4.7118089e-01 -3.7296534e+00  6.1413145e-01
 -3.5447037e-01 -3.6328747e+00 -1.1825632e-02  3.0290599e+00
 -5.9179707e+00 -2.5800662e+00  4.0879364e+00 -3.6228616e+00
 -2.3805635e+00 -1.1730887e+00  8.6181754e-01 -4.5665374e+00
  7.9284245e-01 -1.7329018e+00 -3.1021826e+00 -1.2524806e+00
 -3.3382449e-01 -4.4772705e-01 -2.2040491e+00  3.0279967e-01]",nightingaleBird
1110,"[-3.9989828e+02  2.9313337e+01 -9.9642496e+00  5.8687099e+01
 -1.5459699e+01  1.2817797e+01  1.6073751e+01 -1.2573375e+00
  3.9642794e+00  2.7104890e+00  4.5878763e+00 -5.3087535e+00
  5.2547538e-01  1.4934427e-01 -4.0565662e+00 -1.7500970e+00
 -4.7702322e+00  1.8215427e-01 -3.7360911e+00 -1.4173886e-01
 -7.5486344e-01 -2.3036251e+00 -7.0036840e-01  1.0153286e+00
 -2.6236415e+00 -2.9759946e+00  5.8611578e-01 -1.8285230e+00
 -8.9532930e-01 -2.2323887e+00 -3.1269546e+00 -2.8622990e+00
 -2.6782367e+00 -7.4497437e-01 -1.1349841e+00 -2.5906966e+00
 -2.1602476e+00  4.8069692e-01 -2.2597425e+00 -6.2245893e-01]",nightingaleBird
1111,"[-3.6996545e+02  8.8592911e+00 -2.5855482e+01  6.3560616e+01
 -6.0145793e+00  1.3801467e+01  1.1691976e+01 -8.3620644e+00
  1.2312620e+01  4.0399280e+00  4.6655025e+00 -1.0171029e+01
  2.6518447e+00  3.2264939e-01 -3.5201137e+00 -2.0001760e+00
 -4.1302161e+00  2.4841669e-01 -2.4536450e+00 -4.2450771e-01
 -1.3513130e+00 -1.8311108e+00 -5.9613031e-01 -2.1520019e+00
 -8.2147735e-01 -3.1375935e+00 -3.9946249e-01 -2.1816113e+00
  2.2178080e+00 -2.8417795e+00 -2.1357367e+00 -8.4558982e-01
 -2.3625867e+00 -7.6811753e-02 -1.9771019e+00 -2.4519117e+00
 -2.7608778e+00 -1.1288036e-01 -2.0811799e+00 -2.1179500e+00]",nightingaleBird
1112,"[-3.5842908e+02 -2.2037036e+00 -2.6502712e+01  6.7954391e+01
 -6.2552457e+00  1.7512672e+01  1.5092859e+01 -1.4593785e+01
  1.4393737e+01  5.9157939e+00  4.1044927e+00 -8.4347095e+00
 -2.8557777e-02  9.6971345e-01 -3.3424563e+00 -2.2736192e+00
 -2.0022440e+00 -2.6848004e+00 -2.9250605e+00 -4.0413460e-01
 -1.7981298e+00 -3.8553553e+00  8.2078832e-01 -9.5758939e-01
 -2.2881193e+00 -1.3083647e+00  8.4665096e-01 -2.6292591e+00
 -2.3440240e-01 -9.4061917e-01 -2.0007977e+00 -1.6260679e+00
 -1.3090134e+00 -7.4414587e-01 -9.6826947e-01 -1.2899213e+00
 -3.1243765e+00 -2.3080981e-01 -1.4748344e+00 -1.3269334e+00]",nightingaleBird
1113,"[-3.5681912e+02 -7.6378198e+00 -1.6753366e+01  6.2241779e+01
 -9.2318830e+00  1.8357267e+01  6.7693629e+00  6.5581799e+00
  5.4104805e+00  4.7768489e-02  2.7162809e+00 -2.5061932e-01
 -4.8499937e+00 -3.4502098e-01 -3.6177769e-01 -2.7199936e+00
 -6.1026087e+00  1.4432088e-01 -2.6342061e+00  6.6685992e-01
 -2.5928590e+00 -1.0032300e+00 -2.1903419e-01 -6.5158927e-01
 -1.8632063e+00  7.5701959e-02 -2.7958109e+00 -1.0467916e+00
 -9.1621822e-01 -2.7632961e+00 -1.5516818e+00 -4.4820619e+00
 -5.3595805e-01 -1.3987825e+00 -2.2621973e+00 -8.4980094e-01
 -2.2389765e+00  5.7608348e-01 -2.8565836e+00 -1.6265844e+00]",nightingaleBird
1114,"[-3.8923386e+02  2.2885738e+01 -2.6232716e+01  5.1551113e+01
  4.1666923e+00  1.5571004e+01  3.9331803e+00  6.2513465e-01
  1.1986996e+01  3.4255252e+00 -1.9633499e+00 -1.4322968e+00
  1.4674536e+00  2.4949293e-01 -2.1427891e+00 -1.5911733e+00
 -1.7677116e+00 -2.9069147e+00  2.0576632e-01  1.0257049e+00
 -1.3173274e+00 -4.8410663e-01 -1.3224585e+00  4.6780908e-01
 -2.3972459e+00 -9.2526281e-01 -5.4501396e-01 -2.8525782e+00
 -3.5480499e-02 -1.6655759e+00 -1.7516969e+00 -1.9350368e+00
 -1.2294027e+00  4.8996750e-01 -8.7219208e-01 -1.6112719e+00
 -8.1844735e-01  1.0661662e+00 -2.4769123e+00 -8.2582766e-01]",nightingaleBird
